ODSEW-ShBeI-t1uDwd-hSRGPd href,ODSEW-ShBeI-t1uDwd-HiaYvf src,user_name,guide_status,num_reviews,ODSEW-ShBeI-z5C9Gb-icon src,ODSEW-ShBeI-fI6EEc src,ODSEW-ShBeI-fI6EEc src 2,unknown,uknown2,ODSEW-ShBeI-fI6EEc src 5,how_long_ago,ODSEW-ShBeI-jfdpUb,written_review,ODSEW-ShBeI-Sc2xXc-icon src,ODSEW-ShBeI-KFwaDe-V67aGc,ODSEW-ShBeI-Sc2xXc-icon src 2,ODSEW-ShBeI-KFwaDe-V67aGc 2
https://www.google.com/maps/contrib/114357423618872748103/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GjtwTLbu9iOfP6aeE_0zZFG9FxLGg3Y9Ri8_XsSSiE=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Emprise Zepherin,Local Guide,・99 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,Great burger for burger lovers and the beer selection is ok. But they also have spiked milkshakes for other options.,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/100094635227497117224/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJw5DjWUL0sfGCjdp8SyYnTXw9DkI8WJFY4Z-ieF=w36-h36-p-c0x00000000-rp-mo-ba6-br100,Lakshmi Ramgopal,Local Guide,・171 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,New,"Heartattack on a plate always feels good
The burger was wholesome and satisfying",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/100416650467800542980/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJzJWTyjpQH6aNCpnuHWyPkBhGRjLVNDF-rTuKhP=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Lester Yamamoto,Local Guide,・158 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,"Burgers the way they were meant to be served and eaten. And they serve good beer, man's perfect combo.",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/114780210745788481112/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GgD8KOkcWWGcEXHH8_9eIC7Gf3FYs6eOFEHDPQQ=w36-h36-p-c0x00000000-rp-mo-ba3-br100,J. Max Mena,Local Guide,・30 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 years ago,New,"Amazing burgers and shakes, but I'm not a huge fan of the fries. Any place that'll put an egg on your burger is worth going back to, in my opinion.",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/102741353289052467614/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gj6jhNU7tn9N2_ZkeUUEH-HeZl5P8gaUxxDd-GeJTk=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Chris Dyrby,Local Guide,・34 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,5 months ago,New,Great burgers,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/109098568453173724987/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GjN7UwlC0yEXvEk6V5JI1hxcsem6nVnJqcW_alp=w36-h36-p-c0x00000000-rp-mo-ba4-br100,jamaine rietman,Local Guide,・46 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,New,"Great food...good service,  clean ...",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/107585169353337912943/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJzMwYQ0VSJ3WLSf_kdAvlnUAI-b8KHX0UxUwZuF=w36-h36-p-c0x00000000-rp-mo-br100,Eric Burke,Local Guide,34 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,Excellent burgers and the house made pickles were great,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/117086010775052680823/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gh1KtVrujq70GPXwxy2ElFisUmqEEu9LqkcVvytcLA=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Steve Stroot,Local Guide,・116 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 years ago,New,Burgers definitely live up to the name. Plus they have some great beers and nice atmosphere.,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/111599757770094116452/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJxs6XYl8FFBSi-StqQw6rsstVjE0Ck1q-aB3rZd=w36-h36-p-c0x00000000-rp-mo-ba3-br100,Ly Duong,Local Guide,・94 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,New,Good burgers good service,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/104810944225167512454/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gg2fKYmc4uZBMoeCmnMsO1uXmhce2euni2nQrfoa8E=w36-h36-p-c0x00000000-rp-mo-ba3-br100,meetu chopra,Local Guide,・52 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,Too good....loved there vegetarian options,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/110722128906380289210/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GicH64xhr7JK2olc2AaZwNKopN4Psy0J9RoI5S8Hw=w36-h36-p-c0x00000000-rp-mo-br100,Nina Avina,Local Guide,4 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,Food was really delicious🤤😍👌,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/103710985014235940551/reviews?hl=en-US,https://lh3.googleusercontent.com/a/AATXAJyEMiL9CyrT39qKRKROCEjDVwGbIY0m5P4c0voF=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Shelley,Local Guide,・84 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 years ago,New,Very good burgers... excellent. BUT-- $10 for a Burger is a bit much!!!,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/114896984343629978326/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gi1JuiB7ydEFURzH6c9yNVIl-CB7sQyUNk_NPUJ=w36-h36-p-c0x00000000-rp-mo-ba3-br100,Jason Sigal,Local Guide,・3 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,New,"What kind of burger/fries place runs out of ketchup? When I asked for some, they shrugged me off like it wasn’t a big deal. Could have at least told me *before* I ordered and paid.",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/108363990138449502513/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Ghc7QEgQSgE1eGyLQu1MiSdXLkA0O4mHhpPM0n_8g=w36-h36-p-c0x00000000-rp-mo-br100,Yuxiang Chen,Local Guide,13 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,"Clean Enviroment, friendly stuff, good quality is good.",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/112662153414238379345/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GhdaR8UgSDFnO8CC4y01SFFhnjeP31amOpOLBkmYA=w36-h36-p-c0x00000000-rp-mo-ba3-br100,ria friedman,Local Guide,・45 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,Best customer service.   Food is tasty.,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/110379795638616239886/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gi-MYpUBRSNH5Mpd2yNdW-Q7K64LboiKrYkMvWlQg=w36-h36-p-c0x00000000-rp-mo-ba4-br100,Paul Chiang,Local Guide,・47 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 years ago,New,"The burgers are made with high-quality and fresh ingredients. They had a free ice cream cone promotion recently but it was actually a kids size cone, which was not stated in the email.",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/106588318920491014607/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GiuxH63ZgG3FE4lv4wdhNoVG34e24iMZusEfQSrew=w36-h36-p-c0x00000000-rp-mo-ba3-br100,Sal Flores [Vocals],Local Guide,・74 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,4 months ago,New,Awesome Garlic fries,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/114026372275857537177/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14Gjhy622vk-lrtNsXpclo3IUyKkiKK1SIEEVeTTx84Q=w36-h36-p-c0x00000000-rp-mo-ba3-br100,Doan Truong,Local Guide,・77 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,You can always get a solid juicy burger at Super Duper. They also have 2 foosball tables and a bunch of games.,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/112117128068180367302/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GjNA1s5tF1X85yOn9HEGgnNioR3IxnYfWCAL1aZGw=w36-h36-p-c0x00000000-rp-mo-br100,Average Papaya,Local Guide,8 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,New,The homemade pickles are a nice touch,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/111296417166271674225/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GiNgHEcOozZCwEAiYlGHo6l5TFWB4hO2-gHW6NYlQ=w36-h36-p-c0x00000000-rp-mo-ba3-br100,Chad Chamberlain,Local Guide,・12 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,New,"Good burgers, but not at a great value",https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
https://www.google.com/maps/contrib/106137751667442471142/reviews?hl=en-US,https://lh3.googleusercontent.com/a-/AOh14GiO2zEZJKEne7ceItyMueex_dkcYFwZ82Oy_HH1jQ=w36-h36-p-c0x00000000-rp-mo-ba5-br100,william fok,Local Guide,・252 reviews,https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 years ago,New,Super duper was super delicious!! The meat was juicy and could have been a little more cooked but it was juicy!,https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png,Share
